RC,255.3116,0.651,0.933,1.515,0.178,0.951,0.251,0.033
LF,255.3116,0.895,0.089,1.665,0.551,0.406,0.521,0.510
RF,255.3116,0.704,0.100,1.660,-0.587,-0.313,0.707,0.242
LC,255.3116,0.965,0.906,1.515,0.149,-0.956,-0.249,0.050
sw,255.4116,0.724,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.4116,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.4116,0.817,1.308,1.448,-0.003,0.941,-0.339,0.015
RC,255.4116,0.650,0.933,1.514,0.177,0.951,0.251,0.033
LF,255.4116,0.895,0.089,1.664,0.550,0.407,0.521,0.510
RF,255.4116,0.704,0.100,1.659,-0.587,-0.312,0.707,0.241
LC,255.4116,0.964,0.906,1.515,0.149,-0.955,-0.250,0.051
sw,255.5116,0.683,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.5116,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.5116,0.816,1.309,1.448,-0.004,0.941,-0.339,0.015
RC,255.5116,0.650,0.932,1.514,0.177,0.951,0.251,0.033
LF,255.5116,0.895,0.089,1.665,0.550,0.407,0.521,0.510
RF,255.5116,0.705,0.101,1.659,-0.586,-0.312,0.707,0.241
LC,255.5116,0.963,0.906,1.514,0.149,-0.955,-0.249,0.053
sw,255.6132,0.635,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.6132,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.6132,0.815,1.308,1.447,-0.004,0.941,-0.339,0.015
RC,255.6132,0.649,0.932,1.515,0.176,0.951,0.251,0.033
LF,255.6132,0.895,0.089,1.664,0.549,0.408,0.520,0.511
RF,255.6132,0.705,0.101,1.658,-0.586,-0.312,0.708,0.241
LC,255.6132,0.962,0.907,1.513,0.150,-0.955,-0.250,0.055
sw,255.7223,0.575,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.7223,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.7223,0.815,1.308,1.446,-0.005,0.940,-0.340,0.014
RC,255.7223,0.648,0.932,1.514,0.176,0.951,0.251,0.033
LF,255.7223,0.895,0.090,1.664,0.548,0.409,0.520,0.512
RF,255.7223,0.705,0.101,1.659,-0.587,-0.311,0.708,0.240
LC,255.7223,0.961,0.907,1.513,0.150,-0.955,-0.251,0.057
sw,255.8225,0.517,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.8225,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.8225,0.814,1.308,1.444,-0.005,0.940,-0.341,0.014
RC,255.8225,0.647,0.932,1.513,0.174,0.952,0.250,0.033
LF,255.8225,0.895,0.089,1.664,0.547,0.410,0.519,0.513
RF,255.8225,0.705,0.102,1.657,-0.586,-0.310,0.709,0.239
LC,255.8225,0.960,0.906,1.511,0.151,-0.955,-0.250,0.059
sw,255.9232,0.455,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.9232,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.9232,0.813,1.308,1.442,-0.006,0.940,-0.341,0.014
RC,255.9232,0.647,0.931,1.513,0.174,0.952,0.250,0.033
LF,255.9232,0.895,0.089,1.663,0.546,0.411,0.519,0.513
RF,255.9232,0.705,0.102,1.656,-0.587,-0.309,0.710,0.238
LC,255.9232,0.960,0.907,1.509,0.151,-0.954,-0.251,0.059
sw,256.0341,0.386,1.000,1.200,0.000,0.000,0.000,1.000
bb,256.0341,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,256.0341,0.812,1.308,1.442,-0.007,0.940,-0.341,0.014
RC,256.0341,0.645,0.930,1.514,0.173,0.952,0.250,0.033
LF,256.0341,0.895,0.090,1.663,0.545,0.411,0.519,0.513
RF,256.0341,0.705,0.103,1.656,-0.586,-0.309,0.710,0.238
LC,256.0341,0.960,0.908,1.507,0.152,-0.954,-0.251,0.060
sw,256.1447,0.317,1.000,1.200,0.000,0.000,0.000,1.000
bb,256.1447,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,256.1447,0.810,1.308,1.442,-0.007,0.940,-0.341,0.014
RC,256.1447,0.644,0.930,1.513,0.173,0.952,0.250,0.032
LF,256.1447,0.895,0.090,1.663,0.545,0.412,0.519,0.513
RF,256.1447,0.705,0.103,1.655,-0.586,-0.309,0.711,0.237
LC,256.1447,0.959,0.908,1.506,0.152,-0.954,-0.251,0.059
sw,256.2556,0.250,1.000,1.200,0.000,0.000,0.000,1.000
bb,256.2556,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,256.2556,0.809,1.308,1.441,-0.008,0.940,-0.340,0.013
RC,256.2556,0.644,0.930,1.512,0.173,0.952,0.250,0.031
LF,256.2556,0.895,0.090,1.663,0.544,0.412,0.520,0.513
RF,256.2556,0.706,0.104,1.653,-0.586,-0.308,0.711,0.236
LC,256.2556,0.958,0.907,1.506,0.152,-0.954,-0.250,0.059
sw,256.3559,0.194,1.000,1.200,0.000,0.000,0.000,1.000
bb,256.3559,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,256.3559,0.808,1.308,1.440,-0.009,0.940,-0.340,0.013
RC,256.3559,0.643,0.930,1.511,0.173,0.952,0.250,0.031
LF,256.3559,0.894,0.090,1.663,0.544,0.413,0.520,0.513
RF,256.3559,0.706,0.104,1.653,-0.586,-0.308,0.711,0.236
LC,256.3559,0.957,0.907,1.506,0.152,-0.954,-0.250,0.058
sw,256.4667,0.138,1.000,1.200,0.000,0.000,0.000,1.000
bb,256.4667,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,256.4667,0.807,1.308,1.439,-0.010,0.941,-0.339,0.014
RC,256.4667,0.642,0.930,1.511,0.172,0.952,0.251,0.030
LF,256.4667,0.894,0.090,1.663,0.543,0.413,0.520,0.513
RF,256.4667,0.706,0.105,1.652,-0.586,-0.308,0.712,0.235
LC,256.4667,0.956,0.907,1.506,0.153,-0.954,-0.251,0.058
sw,256.5786,0.089,1.000,1.200,0.000,0.000,0.000,1.000
bb,256.5786,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
